Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol,Action,Severity,Country,Services,Packates,Incidents,Description
01-03-2023 08:47,192.168.1.2,12546,10.0.0.1,53,UDP,Block,High,China,Database,215,94,SSH traffic allowed from trusted internal network to internal server
01-01-2023 03:50,192.168.1.2,12546,10.0.0.1,53,UDP,Allow,Medium,China,Database,490,99,DNS traffic blocked from suspicious source IP
01-04-2023 03:23,192.168.1.2,12345,8.8.4.4,80,TCP,Block,High,India,Application Access,296,80,HTTP traffic allowed from internal network to external server
01-04-2023 18:23,192.168.1.5,12546,10.0.0.2,80,TCP,Allow,Low,India,Application Access,615,99,HTTP traffic allowed from internal network to external server
01-01-2023 23:20,194.168.1.4,67890,8.8.8.8,80,TCP,Block,High,UK,Mail,202,80,SSH traffic allowed from trusted internal network to internal server
01-03-2023 20:07,192.168.1.5,12546,10.0.0.1,22,UDP,Block,High,China,Mail,629,98,SSH traffic allowed from trusted internal network to internal server
01-04-2023 16:44,171.168.1.3,12345,10.0.0.1,53,UDP,Block,High,India,Web Access,941,96,HTTP traffic allowed from internal network to external server
01-04-2023 23:07,171.168.1.3,12546,10.0.0.1,80,UDP,Allow,Low,India,Web Access,685,88,HTTP traffic allowed from internal network to external server
01-01-2023 01:57,192.168.1.2,54321,8.8.8.8,53,TCP,Allow,Low,China,News,330,60,DNS traffic blocked from suspicious source IP
01-02-2023 14:18,172.168.1.1,54321,8.8.4.4,53,UDP,Block,High,China,Application Access,114,93,HTTP traffic allowed from internal network to external server
01-01-2023 10:29,194.168.1.4,12345,8.8.4.4,22,TCP,Block,High,China,Database,587,94,HTTP traffic allowed from internal network to external server
01-01-2023 20:25,192.168.1.5,54321,10.0.0.3,22,UDP,Allow,Low,USA,Application Access,775,62,DNS traffic blocked from suspicious source IP
01-03-2023 11:54,171.168.1.3,54321,8.8.4.4,80,TCP,Block,High,USA,Application Access,880,52,SSH traffic allowed from trusted internal network to internal server
01-04-2023 02:52,172.168.1.1,54321,10.0.0.1,53,UDP,Block,High,China,Application Access,618,79,SSH traffic allowed from trusted internal network to internal server
01-03-2023 12:57,171.168.1.3,67890,10.0.0.2,80,UDP,Block,High,India,Database,956,67,DNS traffic blocked from suspicious source IP
01-04-2023 10:35,171.168.1.3,67890,8.8.4.4,22,TCP,Block,High,China,Web Access,798,61,HTTP traffic allowed from internal network to external server
01-02-2023 02:59,194.168.1.4,45678,10.0.0.2,22,UDP,Allow,Low,USA,News,654,94,HTTP traffic allowed from internal network to external server
01-02-2023 02:40,194.168.1.4,12546,10.0.0.1,80,UDP,Block,High,UK,Web Access,393,53,SSH traffic allowed from trusted internal network to internal server
01-02-2023 15:08,192.168.1.2,67890,8.8.8.8,22,UDP,Allow,Medium,India,Mail,892,99,HTTP traffic allowed from internal network to external server
01-02-2023 23:10,194.168.1.4,12546,10.0.0.1,80,TCP,Block,High,USA,Database,600,69,SSH traffic allowed from trusted internal network to internal server
01-03-2023 07:28,192.168.1.2,45698,8.8.8.8,53,UDP,Allow,Low,China,Mail,535,91,HTTP traffic allowed from internal network to external server
01-04-2023 05:24,171.168.1.3,12345,10.0.0.2,22,TCP,Block,High,China,News,383,96,HTTP traffic allowed from internal network to external server
01-02-2023 17:51,171.168.1.3,12345,8.8.8.8,53,TCP,Block,High,India,Mail,677,98,HTTP traffic allowed from internal network to external server
01-02-2023 21:53,192.168.1.2,67890,10.0.0.1,80,UDP,Allow,Low,UK,Mail,731,56,HTTP traffic allowed from internal network to external server
01-01-2023 19:12,172.168.1.1,54321,8.8.4.4,22,UDP,Block,High,India,Mail,638,92,SSH traffic allowed from trusted internal network to internal server
01-03-2023 17:11,172.168.1.1,67890,10.0.0.1,80,TCP,Allow,Low,India,News,997,86,DNS traffic blocked from suspicious source IP
01-02-2023 03:31,192.168.1.5,45678,8.8.4.4,22,TCP,Block,High,UK,Application Access,152,58,DNS traffic blocked from suspicious source IP
01-04-2023 22:25,192.168.1.2,12345,10.0.0.2,53,TCP,Block,High,India,Database,416,59,SSH traffic allowed from trusted internal network to internal server
01-01-2023 23:30,172.168.1.1,45678,10.0.0.3,53,UDP,Block,High,China,Application Access,319,53,HTTP traffic allowed from internal network to external server
01-03-2023 10:26,172.168.1.1,45678,8.8.8.8,53,TCP,Allow,Low,UK,News,697,90,SSH traffic allowed from trusted internal network to internal server
01-01-2023 11:20,171.168.1.3,45678,8.8.4.4,53,TCP,Allow,Medium,India,Database,961,59,HTTP traffic allowed from internal network to external server
01-04-2023 00:58,194.168.1.4,54321,10.0.0.1,53,TCP,Block,High,India,Application Access,193,67,DNS traffic blocked from suspicious source IP
01-01-2023 04:23,194.168.1.4,12345,10.0.0.2,22,UDP,Allow,Low,India,Web Access,830,57,HTTP traffic allowed from internal network to external server
01-04-2023 20:11,192.168.1.5,12345,10.0.0.1,22,TCP,Block,High,UK,News,822,89,SSH traffic allowed from trusted internal network to internal server
01-01-2023 12:37,194.168.1.4,45698,8.8.4.4,22,TCP,Allow,Medium,UK,Database,878,82,DNS traffic blocked from suspicious source IP
01-03-2023 03:48,172.168.1.1,12546,10.0.0.2,80,UDP,Block,High,USA,Application Access,209,53,SSH traffic allowed from trusted internal network to internal server
01-03-2023 12:21,192.168.1.5,54321,10.0.0.3,53,UDP,Block,High,UK,Web Access,963,84,DNS traffic blocked from suspicious source IP
01-02-2023 08:52,194.168.1.4,12546,10.0.0.3,53,UDP,Allow,Low,UK,Mail,969,60,DNS traffic blocked from suspicious source IP
01-02-2023 17:06,171.168.1.3,12546,10.0.0.2,80,UDP,Allow,Medium,USA,Mail,427,68,DNS traffic blocked from suspicious source IP
01-03-2023 14:55,194.168.1.4,12345,10.0.0.2,53,UDP,Block,High,USA,News,714,75,DNS traffic blocked from suspicious source IP
01-02-2023 08:36,171.168.1.3,67890,10.0.0.2,22,TCP,Block,High,India,Application Access,734,65,DNS traffic blocked from suspicious source IP
01-03-2023 03:49,171.168.1.3,45678,10.0.0.3,80,TCP,Block,High,UK,News,877,100,HTTP traffic allowed from internal network to external server
01-03-2023 06:10,192.168.1.2,45678,10.0.0.2,22,TCP,Block,High,India,Application Access,693,70,DNS traffic blocked from suspicious source IP
01-03-2023 07:35,172.168.1.1,45678,8.8.8.8,53,TCP,Block,High,India,Web Access,493,70,SSH traffic allowed from trusted internal network to internal server
01-01-2023 00:01,192.168.1.2,45678,8.8.8.8,80,UDP,Allow,Low,UK,Database,688,90,SSH traffic allowed from trusted internal network to internal server
01-03-2023 22:55,192.168.1.5,54321,10.0.0.3,80,UDP,Allow,Low,USA,News,193,93,SSH traffic allowed from trusted internal network to internal server
01-02-2023 05:35,192.168.1.2,67890,8.8.4.4,80,UDP,Block,High,China,Mail,516,51,DNS traffic blocked from suspicious source IP
01-04-2023 04:50,194.168.1.4,12546,10.0.0.2,22,UDP,Allow,Medium,USA,Application Access,745,53,HTTP traffic allowed from internal network to external server
01-01-2023 21:45,172.168.1.1,45698,10.0.0.2,22,UDP,Block,High,India,Database,853,97,HTTP traffic allowed from internal network to external server
01-02-2023 22:27,192.168.1.2,67890,10.0.0.1,80,UDP,Allow,Low,USA,Database,824,84,HTTP traffic allowed from internal network to external server
01-04-2023 07:51,192.168.1.2,45698,10.0.0.3,53,UDP,Allow,Low,India,Database,130,58,HTTP traffic allowed from internal network to external server
01-03-2023 13:48,194.168.1.4,67890,8.8.8.8,80,TCP,Allow,Low,UK,News,846,57,SSH traffic allowed from trusted internal network to internal server
01-03-2023 13:57,192.168.1.5,45698,10.0.0.1,22,TCP,Block,High,India,Application Access,414,76,HTTP traffic allowed from internal network to external server
01-03-2023 03:26,171.168.1.3,45678,10.0.0.1,22,TCP,Allow,Medium,USA,Database,900,56,HTTP traffic allowed from internal network to external server
01-01-2023 20:23,172.168.1.1,67890,10.0.0.2,80,UDP,Block,High,China,News,111,66,SSH traffic allowed from trusted internal network to internal server
01-01-2023 18:59,192.168.1.5,67890,8.8.4.4,22,TCP,Block,High,India,News,624,60,HTTP traffic allowed from internal network to external server
01-02-2023 08:34,194.168.1.4,67890,8.8.4.4,22,UDP,Allow,Low,USA,Database,107,72,SSH traffic allowed from trusted internal network to internal server
01-04-2023 20:13,194.168.1.4,45698,10.0.0.1,53,UDP,Block,High,China,Application Access,357,85,SSH traffic allowed from trusted internal network to internal server
01-02-2023 02:55,194.168.1.4,67890,8.8.4.4,53,UDP,Block,High,India,News,959,95,HTTP traffic allowed from internal network to external server
01-01-2023 07:25,171.168.1.3,67890,10.0.0.3,22,TCP,Allow,Low,USA,Web Access,790,83,SSH traffic allowed from trusted internal network to internal server
01-02-2023 16:41,192.168.1.5,54321,10.0.0.2,80,UDP,Block,High,UK,Web Access,925,55,SSH traffic allowed from trusted internal network to internal server
01-01-2023 01:40,194.168.1.4,12546,10.0.0.2,22,TCP,Allow,Low,USA,Mail,902,68,DNS traffic blocked from suspicious source IP
01-02-2023 06:13,192.168.1.2,45698,10.0.0.1,53,UDP,Block,High,USA,Web Access,735,54,SSH traffic allowed from trusted internal network to internal server
01-02-2023 05:59,171.168.1.3,67890,10.0.0.3,22,TCP,Block,High,USA,Application Access,939,51,DNS traffic blocked from suspicious source IP
01-03-2023 05:03,194.168.1.4,45698,10.0.0.2,22,UDP,Block,High,China,Database,516,78,SSH traffic allowed from trusted internal network to internal server
01-01-2023 01:32,192.168.1.5,67890,10.0.0.2,22,UDP,Block,High,USA,Mail,502,63,DNS traffic blocked from suspicious source IP
01-01-2023 00:02,172.168.1.1,67890,10.0.0.3,22,TCP,Block,High,China,Web Access,971,92,DNS traffic blocked from suspicious source IP
01-04-2023 11:34,192.168.1.2,12546,8.8.8.8,53,TCP,Block,High,India,Database,692,58,HTTP traffic allowed from internal network to external server
01-02-2023 03:28,194.168.1.4,67890,10.0.0.2,22,UDP,Allow,Medium,USA,Mail,325,98,HTTP traffic allowed from internal network to external server
01-01-2023 06:05,192.168.1.5,67890,8.8.8.8,53,TCP,Allow,Low,India,Application Access,819,81,SSH traffic allowed from trusted internal network to internal server
01-04-2023 11:18,192.168.1.5,12546,8.8.4.4,53,UDP,Allow,Medium,China,News,637,66,SSH traffic allowed from trusted internal network to internal server
01-03-2023 16:16,192.168.1.2,45698,10.0.0.1,80,UDP,Allow,Medium,India,Web Access,375,93,SSH traffic allowed from trusted internal network to internal server
01-03-2023 04:38,192.168.1.5,45678,10.0.0.1,22,TCP,Allow,Medium,USA,News,893,69,SSH traffic allowed from trusted internal network to internal server
01-02-2023 17:43,171.168.1.3,67890,10.0.0.1,53,UDP,Allow,Medium,China,Mail,457,94,SSH traffic allowed from trusted internal network to internal server
01-01-2023 07:38,171.168.1.3,67890,10.0.0.2,53,UDP,Block,High,India,Application Access,546,63,DNS traffic blocked from suspicious source IP
01-02-2023 04:41,192.168.1.2,67890,8.8.4.4,80,UDP,Allow,Medium,China,News,384,84,HTTP traffic allowed from internal network to external server
01-03-2023 22:24,194.168.1.4,45698,10.0.0.3,53,UDP,Allow,Medium,USA,Web Access,967,61,HTTP traffic allowed from internal network to external server
01-02-2023 14:49,192.168.1.2,67890,10.0.0.3,80,UDP,Block,High,UK,Mail,320,90,DNS traffic blocked from suspicious source IP
01-01-2023 15:38,172.168.1.1,54321,10.0.0.2,22,UDP,Allow,Low,USA,Mail,231,58,DNS traffic blocked from suspicious source IP
01-02-2023 19:41,172.168.1.1,45678,10.0.0.2,80,UDP,Allow,Medium,China,Database,176,91,HTTP traffic allowed from internal network to external server
01-01-2023 00:27,171.168.1.3,67890,10.0.0.2,53,UDP,Block,High,USA,Web Access,150,59,SSH traffic allowed from trusted internal network to internal server
01-03-2023 22:16,171.168.1.3,12546,10.0.0.2,80,TCP,Allow,Low,India,Database,996,68,HTTP traffic allowed from internal network to external server
01-02-2023 21:15,192.168.1.2,12546,10.0.0.3,53,UDP,Block,High,India,Mail,507,61,SSH traffic allowed from trusted internal network to internal server
01-02-2023 21:44,192.168.1.5,67890,8.8.8.8,22,UDP,Allow,Low,India,Database,348,97,HTTP traffic allowed from internal network to external server
01-03-2023 18:34,192.168.1.2,12345,10.0.0.1,80,TCP,Block,High,China,Mail,475,53,SSH traffic allowed from trusted internal network to internal server
01-03-2023 23:06,192.168.1.5,54321,8.8.8.8,53,UDP,Allow,Medium,India,Web Access,501,100,SSH traffic allowed from trusted internal network to internal server
01-01-2023 14:28,171.168.1.3,45698,10.0.0.3,80,TCP,Block,High,UK,Application Access,297,83,SSH traffic allowed from trusted internal network to internal server
01-04-2023 20:21,194.168.1.4,12345,10.0.0.3,22,UDP,Block,High,India,News,810,67,DNS traffic blocked from suspicious source IP
01-01-2023 22:30,172.168.1.1,67890,10.0.0.3,80,UDP,Block,High,UK,Application Access,1000,62,SSH traffic allowed from trusted internal network to internal server
01-02-2023 20:11,192.168.1.5,45698,10.0.0.2,80,TCP,Block,High,India,Database,901,70,DNS traffic blocked from suspicious source IP
01-01-2023 23:43,172.168.1.1,45678,8.8.8.8,53,UDP,Allow,Medium,China,Web Access,711,70,HTTP traffic allowed from internal network to external server
01-01-2023 19:39,194.168.1.4,45678,10.0.0.2,53,TCP,Allow,Medium,UK,News,998,69,DNS traffic blocked from suspicious source IP
01-01-2023 19:11,194.168.1.4,54321,10.0.0.3,22,UDP,Allow,Medium,China,Application Access,836,62,DNS traffic blocked from suspicious source IP
01-01-2023 09:27,192.168.1.5,45698,10.0.0.3,22,UDP,Allow,Medium,UK,Database,389,76,SSH traffic allowed from trusted internal network to internal server
01-03-2023 05:32,194.168.1.4,45678,10.0.0.2,80,UDP,Allow,Low,India,Web Access,572,58,SSH traffic allowed from trusted internal network to internal server
01-03-2023 22:32,194.168.1.4,45678,10.0.0.2,22,TCP,Allow,Low,India,Application Access,454,85,SSH traffic allowed from trusted internal network to internal server
01-02-2023 18:17,172.168.1.1,45678,10.0.0.1,80,UDP,Allow,Medium,USA,Database,905,53,SSH traffic allowed from trusted internal network to internal server
01-03-2023 23:18,171.168.1.3,45698,8.8.4.4,22,TCP,Block,High,USA,News,850,80,HTTP traffic allowed from internal network to external server
01-01-2023 02:46,172.168.1.1,12546,8.8.4.4,53,UDP,Allow,Low,UK,News,667,63,DNS traffic blocked from suspicious source IP
01-03-2023 10:37,192.168.1.2,45678,8.8.4.4,22,TCP,Block,High,UK,Mail,999,79,HTTP traffic allowed from internal network to external server
01-02-2023 18:35,194.168.1.4,12546,8.8.8.8,22,UDP,Allow,Low,USA,Web Access,373,80,SSH traffic allowed from trusted internal network to internal server
01-03-2023 10:51,172.168.1.1,12345,10.0.0.1,53,TCP,Block,High,India,Mail,806,69,DNS traffic blocked from suspicious source IP
01-02-2023 23:43,172.168.1.1,45678,10.0.0.1,80,TCP,Block,High,UK,Application Access,531,63,HTTP traffic allowed from internal network to external server
01-01-2023 10:06,172.168.1.1,45678,8.8.8.8,53,TCP,Allow,Low,India,Database,767,67,SSH traffic allowed from trusted internal network to internal server
01-01-2023 01:08,192.168.1.5,45678,10.0.0.1,80,UDP,Block,High,India,Web Access,410,75,DNS traffic blocked from suspicious source IP
01-02-2023 20:38,194.168.1.4,45698,10.0.0.3,80,TCP,Allow,Low,China,News,594,84,DNS traffic blocked from suspicious source IP
01-04-2023 09:53,194.168.1.4,12546,10.0.0.2,22,TCP,Allow,Medium,UK,Database,752,57,SSH traffic allowed from trusted internal network to internal server
01-04-2023 04:18,192.168.1.5,45678,10.0.0.3,22,TCP,Allow,Low,UK,Database,152,69,DNS traffic blocked from suspicious source IP
01-02-2023 07:06,192.168.1.2,12546,10.0.0.2,53,TCP,Block,High,India,Web Access,229,93,HTTP traffic allowed from internal network to external server
01-01-2023 08:43,194.168.1.4,45698,8.8.8.8,80,TCP,Block,High,China,Web Access,662,82,HTTP traffic allowed from internal network to external server
01-02-2023 19:26,194.168.1.4,12345,8.8.8.8,53,TCP,Allow,Low,China,Database,327,83,DNS traffic blocked from suspicious source IP
01-03-2023 00:24,192.168.1.5,12345,10.0.0.1,53,UDP,Allow,Medium,India,Database,886,54,SSH traffic allowed from trusted internal network to internal server
01-02-2023 00:49,171.168.1.3,45698,8.8.4.4,53,TCP,Allow,Medium,UK,Application Access,958,54,DNS traffic blocked from suspicious source IP
01-02-2023 20:09,192.168.1.5,12546,10.0.0.3,80,TCP,Allow,Low,UK,Database,240,98,HTTP traffic allowed from internal network to external server
01-02-2023 14:43,192.168.1.2,67890,10.0.0.1,53,TCP,Allow,Medium,India,Web Access,781,87,SSH traffic allowed from trusted internal network to internal server
01-04-2023 07:34,194.168.1.4,67890,10.0.0.1,80,UDP,Allow,Medium,USA,Web Access,463,57,SSH traffic allowed from trusted internal network to internal server
01-01-2023 05:32,192.168.1.2,12546,8.8.8.8,22,TCP,Allow,Medium,UK,Database,115,81,DNS traffic blocked from suspicious source IP
01-01-2023 14:50,192.168.1.2,67890,8.8.8.8,53,TCP,Allow,Medium,USA,News,992,77,SSH traffic allowed from trusted internal network to internal server
01-02-2023 06:16,171.168.1.3,54321,8.8.4.4,53,TCP,Block,High,USA,Application Access,437,72,HTTP traffic allowed from internal network to external server
01-03-2023 04:46,192.168.1.5,45698,10.0.0.2,80,UDP,Block,High,UK,Mail,775,62,DNS traffic blocked from suspicious source IP
01-04-2023 02:30,194.168.1.4,45678,10.0.0.1,22,UDP,Block,High,India,News,406,52,DNS traffic blocked from suspicious source IP
01-01-2023 12:35,171.168.1.3,45698,10.0.0.1,53,TCP,Block,High,UK,Application Access,648,73,DNS traffic blocked from suspicious source IP
01-02-2023 02:23,172.168.1.1,12345,10.0.0.2,80,TCP,Allow,Low,India,Web Access,662,61,SSH traffic allowed from trusted internal network to internal server
01-02-2023 20:50,192.168.1.2,12546,8.8.4.4,53,UDP,Block,High,China,Application Access,479,95,HTTP traffic allowed from internal network to external server
01-04-2023 07:57,192.168.1.5,54321,8.8.8.8,80,TCP,Allow,Medium,India,Mail,368,65,DNS traffic blocked from suspicious source IP
01-04-2023 03:46,172.168.1.1,67890,10.0.0.1,22,UDP,Block,High,India,News,208,71,HTTP traffic allowed from internal network to external server
01-03-2023 03:11,192.168.1.2,54321,8.8.4.4,22,TCP,Allow,Low,UK,Mail,811,82,DNS traffic blocked from suspicious source IP
01-01-2023 11:55,194.168.1.4,45698,8.8.4.4,53,UDP,Allow,Low,USA,Mail,817,64,HTTP traffic allowed from internal network to external server
01-01-2023 19:52,192.168.1.2,45698,10.0.0.3,80,UDP,Block,High,China,Application Access,568,85,SSH traffic allowed from trusted internal network to internal server
01-01-2023 01:55,171.168.1.3,67890,8.8.8.8,22,UDP,Block,High,India,Database,983,74,SSH traffic allowed from trusted internal network to internal server
01-04-2023 17:06,194.168.1.4,54321,10.0.0.3,80,TCP,Block,High,USA,News,234,66,DNS traffic blocked from suspicious source IP
01-01-2023 11:34,192.168.1.2,45678,10.0.0.1,80,UDP,Allow,Low,India,Web Access,972,78,DNS traffic blocked from suspicious source IP
01-02-2023 20:30,172.168.1.1,45698,8.8.4.4,80,TCP,Block,High,China,Web Access,945,81,DNS traffic blocked from suspicious source IP
01-01-2023 16:52,194.168.1.4,54321,10.0.0.2,53,TCP,Allow,Low,India,Application Access,782,68,HTTP traffic allowed from internal network to external server
01-03-2023 01:48,172.168.1.1,67890,8.8.8.8,53,UDP,Allow,Medium,USA,News,652,87,DNS traffic blocked from suspicious source IP
01-04-2023 05:02,171.168.1.3,54321,8.8.8.8,53,UDP,Allow,Low,USA,Application Access,591,81,DNS traffic blocked from suspicious source IP
01-04-2023 16:30,192.168.1.2,12345,10.0.0.2,53,UDP,Allow,Medium,USA,Application Access,603,53,DNS traffic blocked from suspicious source IP
01-04-2023 09:32,171.168.1.3,54321,10.0.0.2,53,UDP,Block,High,USA,News,289,98,HTTP traffic allowed from internal network to external server
01-04-2023 18:15,172.168.1.1,45698,10.0.0.1,80,TCP,Allow,Medium,USA,Application Access,173,71,SSH traffic allowed from trusted internal network to internal server
01-03-2023 17:00,192.168.1.2,54321,10.0.0.2,80,TCP,Allow,Medium,UK,Mail,616,96,SSH traffic allowed from trusted internal network to internal server
01-01-2023 00:24,194.168.1.4,45678,10.0.0.2,22,UDP,Allow,Low,India,Web Access,292,52,SSH traffic allowed from trusted internal network to internal server
01-02-2023 22:55,172.168.1.1,54321,8.8.4.4,22,TCP,Block,High,India,Web Access,581,63,SSH traffic allowed from trusted internal network to internal server
01-03-2023 07:07,194.168.1.4,54321,10.0.0.1,80,UDP,Allow,Medium,USA,Database,789,94,HTTP traffic allowed from internal network to external server
01-02-2023 01:13,192.168.1.5,54321,10.0.0.2,80,UDP,Allow,Low,USA,News,912,51,SSH traffic allowed from trusted internal network to internal server
01-03-2023 12:41,192.168.1.2,45678,8.8.8.8,80,UDP,Block,High,India,Application Access,707,81,DNS traffic blocked from suspicious source IP
01-02-2023 22:23,171.168.1.3,12345,8.8.4.4,80,UDP,Allow,Medium,India,News,328,93,SSH traffic allowed from trusted internal network to internal server
01-01-2023 23:17,172.168.1.1,12546,8.8.8.8,80,UDP,Allow,Low,UK,News,384,96,SSH traffic allowed from trusted internal network to internal server
01-02-2023 02:20,192.168.1.5,12345,8.8.4.4,22,UDP,Block,High,USA,Database,749,73,HTTP traffic allowed from internal network to external server
01-01-2023 23:07,194.168.1.4,54321,8.8.8.8,80,UDP,Allow,Medium,UK,Mail,740,55,DNS traffic blocked from suspicious source IP
01-04-2023 21:07,194.168.1.4,45698,10.0.0.3,80,UDP,Block,High,UK,Application Access,407,64,DNS traffic blocked from suspicious source IP
01-02-2023 15:40,172.168.1.1,12345,10.0.0.3,80,TCP,Block,High,USA,Database,998,72,SSH traffic allowed from trusted internal network to internal server
01-02-2023 20:47,194.168.1.4,45678,8.8.8.8,53,TCP,Allow,Low,UK,Web Access,308,99,SSH traffic allowed from trusted internal network to internal server
01-02-2023 12:11,194.168.1.4,12546,10.0.0.2,80,TCP,Allow,Medium,India,Database,669,61,DNS traffic blocked from suspicious source IP
01-02-2023 13:20,194.168.1.4,45698,10.0.0.3,22,UDP,Block,High,UK,Web Access,172,80,HTTP traffic allowed from internal network to external server
01-03-2023 15:53,192.168.1.2,12345,8.8.4.4,22,TCP,Allow,Medium,China,Database,140,66,SSH traffic allowed from trusted internal network to internal server
01-02-2023 16:40,172.168.1.1,45698,8.8.4.4,53,UDP,Block,High,USA,News,725,68,SSH traffic allowed from trusted internal network to internal server
01-04-2023 07:20,172.168.1.1,54321,10.0.0.1,53,UDP,Block,High,India,News,549,52,HTTP traffic allowed from internal network to external server
01-03-2023 18:40,194.168.1.4,45698,8.8.8.8,80,TCP,Block,High,USA,Mail,696,50,DNS traffic blocked from suspicious source IP
01-03-2023 16:43,171.168.1.3,54321,10.0.0.2,53,UDP,Block,High,USA,Application Access,853,90,HTTP traffic allowed from internal network to external server
01-04-2023 09:55,172.168.1.1,12546,8.8.4.4,80,UDP,Block,High,UK,Database,940,95,SSH traffic allowed from trusted internal network to internal server
01-04-2023 15:30,192.168.1.2,67890,10.0.0.1,22,UDP,Allow,Medium,China,Database,789,53,SSH traffic allowed from trusted internal network to internal server
01-02-2023 00:43,192.168.1.2,67890,10.0.0.1,22,TCP,Block,High,UK,Web Access,226,58,DNS traffic blocked from suspicious source IP
01-04-2023 09:00,194.168.1.4,45698,10.0.0.1,22,UDP,Allow,Medium,India,Web Access,874,71,DNS traffic blocked from suspicious source IP
01-02-2023 10:04,172.168.1.1,67890,10.0.0.3,22,TCP,Block,High,USA,Web Access,285,78,HTTP traffic allowed from internal network to external server
01-04-2023 10:00,171.168.1.3,67890,8.8.8.8,53,UDP,Block,High,USA,Database,789,58,SSH traffic allowed from trusted internal network to internal server
01-02-2023 02:20,172.168.1.1,45678,8.8.4.4,80,TCP,Block,High,India,Mail,212,64,HTTP traffic allowed from internal network to external server
01-04-2023 23:29,172.168.1.1,54321,10.0.0.2,80,TCP,Allow,Low,China,Web Access,727,60,HTTP traffic allowed from internal network to external server
01-02-2023 18:09,171.168.1.3,45698,8.8.8.8,80,TCP,Allow,Low,USA,Application Access,375,94,SSH traffic allowed from trusted internal network to internal server
01-01-2023 16:57,171.168.1.3,45678,10.0.0.1,53,UDP,Allow,Low,UK,News,916,57,SSH traffic allowed from trusted internal network to internal server
01-01-2023 22:26,172.168.1.1,12546,10.0.0.3,80,TCP,Block,High,UK,News,504,100,SSH traffic allowed from trusted internal network to internal server
01-01-2023 10:23,192.168.1.2,45678,10.0.0.1,80,TCP,Allow,Medium,India,Database,350,88,SSH traffic allowed from trusted internal network to internal server
01-02-2023 19:22,194.168.1.4,12345,10.0.0.3,80,UDP,Block,High,USA,Web Access,122,75,SSH traffic allowed from trusted internal network to internal server
01-04-2023 01:12,171.168.1.3,67890,10.0.0.1,22,UDP,Allow,Medium,China,Mail,173,65,DNS traffic blocked from suspicious source IP
01-03-2023 00:52,171.168.1.3,67890,10.0.0.3,22,UDP,Block,High,USA,News,146,98,DNS traffic blocked from suspicious source IP
01-03-2023 09:43,171.168.1.3,45678,8.8.4.4,53,TCP,Allow,Low,USA,Application Access,476,68,HTTP traffic allowed from internal network to external server
01-01-2023 15:13,192.168.1.2,54321,10.0.0.3,22,UDP,Allow,Medium,USA,Web Access,954,71,SSH traffic allowed from trusted internal network to internal server
01-03-2023 02:13,172.168.1.1,45698,8.8.8.8,22,UDP,Allow,Medium,USA,Web Access,160,50,HTTP traffic allowed from internal network to external server
01-03-2023 02:13,192.168.1.2,12546,8.8.4.4,53,TCP,Block,High,UK,News,634,65,HTTP traffic allowed from internal network to external server
01-03-2023 10:26,192.168.1.2,12345,10.0.0.3,22,UDP,Allow,Low,India,Application Access,263,69,HTTP traffic allowed from internal network to external server
01-01-2023 22:10,171.168.1.3,45698,10.0.0.3,22,TCP,Allow,Low,India,Mail,854,96,DNS traffic blocked from suspicious source IP
01-01-2023 12:25,192.168.1.5,54321,10.0.0.2,22,TCP,Block,High,USA,News,581,55,DNS traffic blocked from suspicious source IP
01-04-2023 18:53,192.168.1.5,12546,8.8.8.8,80,TCP,Allow,Medium,USA,Web Access,712,84,DNS traffic blocked from suspicious source IP
01-01-2023 09:38,194.168.1.4,12345,10.0.0.1,53,UDP,Allow,Medium,China,Database,436,59,SSH traffic allowed from trusted internal network to internal server
01-04-2023 00:30,192.168.1.5,45678,10.0.0.3,80,TCP,Allow,Medium,China,Database,125,61,HTTP traffic allowed from internal network to external server
01-02-2023 04:16,192.168.1.2,12546,8.8.4.4,80,UDP,Allow,Low,UK,Database,666,99,HTTP traffic allowed from internal network to external server
01-04-2023 15:09,192.168.1.2,12546,8.8.8.8,80,UDP,Block,High,China,Application Access,913,81,HTTP traffic allowed from internal network to external server
01-02-2023 07:37,172.168.1.1,54321,10.0.0.1,22,TCP,Block,High,UK,Database,141,92,HTTP traffic allowed from internal network to external server
01-02-2023 19:52,172.168.1.1,12345,10.0.0.3,53,UDP,Allow,Low,China,News,649,85,HTTP traffic allowed from internal network to external server
01-03-2023 18:59,171.168.1.3,54321,10.0.0.1,53,TCP,Allow,Low,UK,Database,479,97,HTTP traffic allowed from internal network to external server
01-03-2023 19:24,192.168.1.5,67890,10.0.0.3,53,TCP,Allow,Low,USA,Mail,120,60,SSH traffic allowed from trusted internal network to internal server
01-04-2023 04:27,192.168.1.2,12345,10.0.0.1,22,TCP,Block,High,UK,Database,362,81,SSH traffic allowed from trusted internal network to internal server
01-03-2023 22:57,192.168.1.5,45698,8.8.4.4,53,TCP,Allow,Medium,India,Web Access,719,62,DNS traffic blocked from suspicious source IP
01-01-2023 02:10,192.168.1.2,45678,8.8.4.4,22,UDP,Block,High,India,Mail,901,91,SSH traffic allowed from trusted internal network to internal server
01-02-2023 01:04,192.168.1.2,45698,10.0.0.1,22,TCP,Allow,Low,UK,News,593,86,SSH traffic allowed from trusted internal network to internal server
